I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
6545	AMER1	ENSG00000184675	hsa-miR-7855-5p	MIMAT0030430	0.870070014263824
6546	ZYG11B	ENSG00000162378	hsa-miR-7157-3p	MIMAT0028225	0.870056183232511
6547	RBM7	ENSG00000076053	hsa-miR-3682-5p	MIMAT0019222	0.870040577367886
6548	KCNA1	ENSG00000111262	hsa-miR-940	MIMAT0004983	0.870035710546416
6549	FBXO36	ENSG00000153832	hsa-miR-661	MIMAT0003324	0.870035084789368
6550	PHF24	ENSG00000122733	hsa-miR-6127	MIMAT0024610	0.870025800414251
6551	DNER	ENSG00000187957	hsa-miR-1252-3p	MIMAT0026744	0.870011971641666
6552	RNF41	ENSG00000181852	hsa-miR-765	MIMAT0003945	0.870010891263173
6553	RBM17	ENSG00000134453	hsa-miR-21-5p	MIMAT0000076	0.870006100821571
6554	UMAD1	ENSG00000219545	hsa-miR-183-5p	MIMAT0000261	0.870000921784408
6555	RTP1	ENSG00000175077	hsa-miR-5008-5p	MIMAT0021039	0.869984139177869
6556	ZBTB39	ENSG00000166860	hsa-miR-4687-3p	MIMAT0019775	0.869979872877937
6557	ZFYVE27	ENSG00000155256	hsa-miR-661	MIMAT0003324	0.869963901914882
6558	CEP20	ENSG00000133393	hsa-miR-3682-5p	MIMAT0019222	0.869950196697764
6559	PRR20B	ENSG00000204918	hsa-miR-6783-5p	MIMAT0027466	0.869948600191733
6560	ADGRG3	ENSG00000182885	hsa-miR-6127	MIMAT0024610	0.869928748888195
6561	UPF3B	ENSG00000125351	hsa-miR-130a-5p	MIMAT0004593	0.869921944549497
6562	ZBTB20	ENSG00000181722	hsa-miR-657	MIMAT0003335	0.869907758955725
6563	CPNE4	ENSG00000196353	hsa-miR-4695-5p	MIMAT0019788	0.869883354246781
6564	RETREG2	ENSG00000144567	hsa-miR-657	MIMAT0003335	0.869854223253924
6565	C14orf28	ENSG00000179476	hsa-miR-657	MIMAT0003335	0.869835079576579
6566	NECTIN1	ENSG00000110400	hsa-miR-4292	MIMAT0016919	0.869822159654805
6567	BLOC1S1	ENSG00000135441	hsa-miR-765	MIMAT0003945	0.869815920584488
6568	CYB561D1	ENSG00000174151	hsa-miR-4685-5p	MIMAT0019771	0.869768938434518
6569	SHH	ENSG00000164690	hsa-miR-4687-3p	MIMAT0019775	0.869737661927259
6570	TPP1	ENSG00000166340	hsa-miR-92a-1-5p	MIMAT0004507	0.869727627556382
6571	KDM6B	ENSG00000132510	hsa-miR-6783-5p	MIMAT0027466	0.869717196364154
6572	SMIM10L2A	ENSG00000178947	hsa-miR-4685-5p	MIMAT0019771	0.869706699304549
6573	HIF3A	ENSG00000124440	hsa-miR-4695-5p	MIMAT0019788	0.869657154305019
6574	WDFY2	ENSG00000139668	hsa-miR-4685-5p	MIMAT0019771	0.869618401032903
6575	ETV1	ENSG00000006468	hsa-miR-1252-3p	MIMAT0026744	0.869614659283565
6576	UBE2H	ENSG00000186591	hsa-miR-765	MIMAT0003945	0.869605915683943
6577	TXLNG	ENSG00000086712	hsa-miR-4465	MIMAT0018992	0.869601199075826
6578	SMAD4	ENSG00000141646	hsa-miR-940	MIMAT0004983	0.869601119952562
6579	ATXN7L3	ENSG00000087152	hsa-miR-5008-5p	MIMAT0021039	0.869600487939617
6580	PDRG1	ENSG00000088356	hsa-miR-21-5p	MIMAT0000076	0.869588519425956
6581	CACNB4	ENSG00000182389	hsa-miR-4465	MIMAT0018992	0.869587921450983
6582	PRAMEF8	ENSG00000182330	hsa-miR-4695-5p	MIMAT0019788	0.869584455267279
6583	MACO1	ENSG00000204178	hsa-miR-1252-3p	MIMAT0026744	0.869554792528175
6584	HRH1	ENSG00000196639	hsa-miR-183-5p	MIMAT0000261	0.869532770487799
6585	MCF2L	ENSG00000126217	hsa-miR-130a-5p	MIMAT0004593	0.869516809855852
6586	ZFYVE26	ENSG00000072121	hsa-miR-4458	MIMAT0018980	0.869497983900644
6587	HGSNAT	ENSG00000165102	hsa-miR-765	MIMAT0003945	0.869449966376188
6588	ZNF562	ENSG00000171466	hsa-miR-765	MIMAT0003945	0.869445183642842
6589	COQ8B	ENSG00000123815	hsa-miR-765	MIMAT0003945	0.869442006212839
6590	CROT	ENSG00000005469	hsa-miR-6758-5p	MIMAT0027416	0.869441329840375
6591	ZIC2	ENSG00000043355	hsa-miR-1252-3p	MIMAT0026744	0.869400597806012
6592	SAP18	ENSG00000150459	hsa-miR-4687-3p	MIMAT0019775	0.869388966164895
6593	SORCS1	ENSG00000108018	hsa-miR-657	MIMAT0003335	0.869385295541446
6594	MAP7	ENSG00000135525	hsa-miR-130a-5p	MIMAT0004593	0.869382042921462
6595	ZBTB37	ENSG00000185278	hsa-miR-4458	MIMAT0018980	0.869378731876445
6596	THRAP3	ENSG00000054118	hsa-miR-625-3p	MIMAT0004808	0.869371502514715
6597	NEMP1	ENSG00000166881	hsa-miR-940	MIMAT0004983	0.869353947423813
6598	ELOC	ENSG00000154582	hsa-miR-5008-5p	MIMAT0021039	0.869333391104467
6599	PLA2G4A	ENSG00000116711	hsa-miR-7855-5p	MIMAT0030430	0.869297407263108
6600	PPP1R1A	ENSG00000135447	hsa-miR-4695-5p	MIMAT0019788	0.869292131695459
6601	SPTBN2	ENSG00000173898	hsa-miR-6127	MIMAT0024610	0.869285983809222
6602	SCN2A	ENSG00000136531	hsa-miR-657	MIMAT0003335	0.86928095019619
6603	SMARCC1	ENSG00000173473	hsa-miR-4458	MIMAT0018980	0.869280184916913
6604	PFKFB2	ENSG00000123836	hsa-miR-4685-5p	MIMAT0019771	0.86924583065856
6605	LRRC57	ENSG00000180979	hsa-miR-1252-3p	MIMAT0026744	0.869245438958899
6606	GPR52	ENSG00000203737	hsa-miR-4465	MIMAT0018992	0.86921770612555
6607	DCAF17	ENSG00000115827	hsa-miR-1252-3p	MIMAT0026744	0.869215803140137
6608	KLB	ENSG00000134962	hsa-miR-6783-5p	MIMAT0027466	0.869204021418442
6609	LIPH	ENSG00000163898	hsa-miR-4685-5p	MIMAT0019771	0.869200278839592
6610	SPN	ENSG00000197471	hsa-miR-4685-5p	MIMAT0019771	0.86919081203321
6611	PPDPFL	ENSG00000168333	hsa-miR-940	MIMAT0004983	0.869186990686165
6612	ARHGAP11B	ENSG00000285077	hsa-miR-6783-5p	MIMAT0027466	0.869172722513795
6613	ANKRD9	ENSG00000156381	hsa-miR-657	MIMAT0003335	0.869169598567508
6614	PRDX6	ENSG00000117592	hsa-miR-183-5p	MIMAT0000261	0.869159242927292
6615	NF2	ENSG00000186575	hsa-miR-661	MIMAT0003324	0.869159237494298
6616	TGM4	ENSG00000163810	hsa-miR-6758-5p	MIMAT0027416	0.869146552570579
6617	NF2	ENSG00000186575	hsa-miR-4695-5p	MIMAT0019788	0.869130322479943
6618	DTD2	ENSG00000129480	hsa-miR-224-5p	MIMAT0000281	0.86911950117538
6619	ZNF546	ENSG00000187187	hsa-miR-4687-3p	MIMAT0019775	0.869103092589236
6620	RBM3	ENSG00000102317	hsa-miR-657	MIMAT0003335	0.869089177477143
6621	FMOD	ENSG00000122176	hsa-miR-8056	MIMAT0030983	0.869082684102971
6622	SLC35A1	ENSG00000164414	hsa-miR-6822-3p	MIMAT0027545	0.869076127755905
6623	PHF12	ENSG00000109118	hsa-miR-765	MIMAT0003945	0.869061141669082
6624	ADRA1B	ENSG00000170214	hsa-miR-6758-5p	MIMAT0027416	0.869059852083478
6625	SGK3	ENSG00000104205	hsa-miR-7855-5p	MIMAT0030430	0.869053362228339
6626	CSF1	ENSG00000184371	hsa-miR-4695-5p	MIMAT0019788	0.869025080851776
6627	SENP8	ENSG00000166192	hsa-miR-1252-3p	MIMAT0026744	0.869008974560391
6628	TSPAN14	ENSG00000108219	hsa-miR-4292	MIMAT0016919	0.868994173017279
6629	PAPPA	ENSG00000182752	hsa-miR-4695-5p	MIMAT0019788	0.86895779871171
6630	P2RX1	ENSG00000108405	hsa-miR-4446-3p	MIMAT0018965	0.868953106169766
6631	AKAP13	ENSG00000170776	hsa-miR-1252-3p	MIMAT0026744	0.868944206946029
6632	CDC42BPA	ENSG00000143776	hsa-miR-7855-5p	MIMAT0030430	0.868934534646244
6633	ELAPOR2	ENSG00000164659	hsa-miR-6127	MIMAT0024610	0.868925117755094
6634	PSMB2	ENSG00000126067	hsa-miR-4695-5p	MIMAT0019788	0.868915312325157
6635	VPS28	ENSG00000160948	hsa-miR-4685-5p	MIMAT0019771	0.868907827374504
6636	MAP3K2	ENSG00000169967	hsa-miR-1252-3p	MIMAT0026744	0.868905870212989
6637	SPINDOC	ENSG00000168005	hsa-miR-765	MIMAT0003945	0.8688837837157
6638	TTC7B	ENSG00000165914	hsa-miR-6127	MIMAT0024610	0.86886498648146
6639	KLRD1	ENSG00000134539	hsa-miR-4465	MIMAT0018992	0.86885333602929
6640	METTL14	ENSG00000145388	hsa-miR-130a-5p	MIMAT0004593	0.868843004516489
6641	GLI3	ENSG00000106571	hsa-miR-6783-5p	MIMAT0027466	0.868820412804697
6642	ZNF765	ENSG00000196417	hsa-miR-4695-5p	MIMAT0019788	0.868795094702115
6643	QSOX1	ENSG00000116260	hsa-miR-4446-3p	MIMAT0018965	0.868794021403688
6644	FPGT-TNNI3K	ENSG00000259030	hsa-miR-1252-3p	MIMAT0026744	0.868762837743738
6645	CLPB	ENSG00000162129	hsa-miR-661	MIMAT0003324	0.868753789308624
6646	ADAMTS12	ENSG00000151388	hsa-miR-4292	MIMAT0016919	0.868741162805217
6647	SENP1	ENSG00000079387	hsa-miR-183-5p	MIMAT0000261	0.868737185256584
6648	CCDC71L	ENSG00000253276	hsa-miR-4458	MIMAT0018980	0.868690244412086
6649	PROX2	ENSG00000119608	hsa-miR-1252-3p	MIMAT0026744	0.868686524139735
6650	RADIL	ENSG00000157927	hsa-miR-661	MIMAT0003324	0.868673165635259
6651	TCEANC2	ENSG00000116205	hsa-miR-4292	MIMAT0016919	0.868672746809614
6652	NEDD4	ENSG00000069869	hsa-miR-1252-3p	MIMAT0026744	0.868659900149264
6653	ABCG5	ENSG00000138075	hsa-miR-183-5p	MIMAT0000261	0.868627083600298
6654	SLC25A45	ENSG00000162241	hsa-miR-765	MIMAT0003945	0.868614490353588
6655	GRPEL2	ENSG00000164284	hsa-miR-940	MIMAT0004983	0.868611678405072
6656	SCN2A	ENSG00000136531	hsa-miR-224-5p	MIMAT0000281	0.868586585406642
6657	HIPK3	ENSG00000110422	hsa-miR-6758-5p	MIMAT0027416	0.86858116386895
6658	PSMD11	ENSG00000108671	hsa-miR-1252-3p	MIMAT0026744	0.868553487354356
6659	MEX3B	ENSG00000183496	hsa-miR-1268a	MIMAT0005922	0.868535398175022
6660	CDC42BPA	ENSG00000143776	hsa-miR-7157-3p	MIMAT0028225	0.868531950246635
6661	TRIM33	ENSG00000197323	hsa-miR-940	MIMAT0004983	0.868525730866577
6662	MDGA1	ENSG00000112139	hsa-miR-7855-5p	MIMAT0030430	0.868521924836847
6663	EXOC5	ENSG00000070367	hsa-miR-6783-5p	MIMAT0027466	0.868520785759047
6664	TOM1L2	ENSG00000175662	hsa-miR-661	MIMAT0003324	0.868487449708104
6665	VAMP3	ENSG00000049245	hsa-miR-657	MIMAT0003335	0.868471306193096
6666	GRIN2B	ENSG00000273079	hsa-miR-4292	MIMAT0016919	0.86846743557261
6667	MINDY3	ENSG00000148481	hsa-miR-4446-3p	MIMAT0018965	0.868435276773138
6668	ZFPM2	ENSG00000169946	hsa-miR-183-5p	MIMAT0000261	0.868415779843536
6669	AKAP12	ENSG00000131016	hsa-miR-6822-3p	MIMAT0027545	0.868400033748543
6670	BIRC6	ENSG00000115760	hsa-miR-6127	MIMAT0024610	0.868386874286308
6671	CDKN1A	ENSG00000124762	hsa-miR-4695-5p	MIMAT0019788	0.868374414050532
6672	BEGAIN	ENSG00000183092	hsa-miR-4458	MIMAT0018980	0.868358075859612
6673	AFAP1L1	ENSG00000157510	hsa-miR-940	MIMAT0004983	0.86834552419675
6674	RIMS2	ENSG00000176406	hsa-miR-6127	MIMAT0024610	0.86833508389605
6675	BCAT2	ENSG00000105552	hsa-miR-661	MIMAT0003324	0.868319083327143
6676	KDSR	ENSG00000119537	hsa-miR-1252-3p	MIMAT0026744	0.868317494882592
6677	SKIL	ENSG00000136603	hsa-miR-1252-3p	MIMAT0026744	0.868301084991828
6678	KIAA1549	ENSG00000122778	hsa-miR-661	MIMAT0003324	0.868280619280586
6679	CDK15	ENSG00000138395	hsa-miR-1252-3p	MIMAT0026744	0.868264801010555
6680	ZNF317	ENSG00000130803	hsa-miR-4685-5p	MIMAT0019771	0.868257572174326
6681	LLPH	ENSG00000139233	hsa-miR-625-3p	MIMAT0004808	0.868242337818772
6682	MBD1	ENSG00000141644	hsa-miR-4446-3p	MIMAT0018965	0.868235539000834
6683	TENM2	ENSG00000145934	hsa-miR-5008-5p	MIMAT0021039	0.868235326001931
6684	ZDHHC9	ENSG00000188706	hsa-miR-4695-5p	MIMAT0019788	0.868228451727536
6685	XPOT	ENSG00000184575	hsa-miR-224-5p	MIMAT0000281	0.868222789379832
6686	PURB	ENSG00000146676	hsa-miR-130a-5p	MIMAT0004593	0.868217605866981
6687	THRAP3	ENSG00000054118	hsa-miR-1252-3p	MIMAT0026744	0.868206379607851
6688	DNAJB7	ENSG00000172404	hsa-miR-4292	MIMAT0016919	0.868133669936164
6689	FAM3C	ENSG00000196937	hsa-miR-21-5p	MIMAT0000076	0.868133374793527
6690	GLI3	ENSG00000106571	hsa-miR-1268a	MIMAT0005922	0.868121732770549
6691	PEX26	ENSG00000215193	hsa-miR-130a-5p	MIMAT0004593	0.868108930092093
6692	AK9	ENSG00000155085	hsa-miR-4695-5p	MIMAT0019788	0.868086659412362
6693	FBXO48	ENSG00000204923	hsa-miR-625-3p	MIMAT0004808	0.868052052759764
6694	HAT1	ENSG00000128708	hsa-miR-3682-5p	MIMAT0019222	0.868047550171521
6695	REG1B	ENSG00000172023	hsa-miR-765	MIMAT0003945	0.868040080593091
6696	SOCS3	ENSG00000184557	hsa-miR-765	MIMAT0003945	0.868029320775476
6697	ELAPOR1	ENSG00000116299	hsa-miR-657	MIMAT0003335	0.868028498935343
6698	FAM160B2	ENSG00000158863	hsa-miR-661	MIMAT0003324	0.868027731254876
6699	ATF6	ENSG00000118217	hsa-miR-6758-5p	MIMAT0027416	0.868026673468077
6700	MTMR4	ENSG00000108389	hsa-miR-4695-5p	MIMAT0019788	0.868023147222208
6701	ARHGEF7	ENSG00000102606	hsa-miR-21-5p	MIMAT0000076	0.86799908241046
6702	OTUD5	ENSG00000068308	hsa-miR-4695-5p	MIMAT0019788	0.867991112707817
6703	RALGAPA2	ENSG00000188559	hsa-miR-1252-3p	MIMAT0026744	0.867990460004883
6704	GRIN2B	ENSG00000273079	hsa-miR-4446-3p	MIMAT0018965	0.867971697478479
6705	ERO1B	ENSG00000086619	hsa-miR-7855-5p	MIMAT0030430	0.867940220311176
6706	CEP43	ENSG00000213066	hsa-miR-940	MIMAT0004983	0.867914414697112
6707	SLC5A5	ENSG00000105641	hsa-miR-6822-3p	MIMAT0027545	0.86784280789665
6708	NCKAP1	ENSG00000061676	hsa-miR-3682-5p	MIMAT0019222	0.867842272601526
6709	ZNF844	ENSG00000223547	hsa-miR-661	MIMAT0003324	0.867841080737667
6710	TICAM2	ENSG00000243414	hsa-miR-4695-5p	MIMAT0019788	0.867830212280528
6711	CD47	ENSG00000196776	hsa-miR-765	MIMAT0003945	0.867805562418115
6712	SLC35A3	ENSG00000117620	hsa-miR-183-5p	MIMAT0000261	0.867790991203162
6713	BHLHE22	ENSG00000180828	hsa-miR-4523	MIMAT0019061	0.867772142918565
6714	USP3	ENSG00000140455	hsa-miR-4465	MIMAT0018992	0.867766183249408
6715	NKD1	ENSG00000140807	hsa-miR-765	MIMAT0003945	0.867764086814246
6716	APLF	ENSG00000169621	hsa-miR-4687-3p	MIMAT0019775	0.867747321584149
6717	HHAT	ENSG00000054392	hsa-miR-4695-5p	MIMAT0019788	0.867703506776414
6718	ELOVL7	ENSG00000164181	hsa-miR-130a-5p	MIMAT0004593	0.867695889969379
6719	AZIN2	ENSG00000142920	hsa-miR-4685-5p	MIMAT0019771	0.867685860340078
6720	FGD6	ENSG00000180263	hsa-miR-1252-3p	MIMAT0026744	0.867680149227849
6721	CHCHD5	ENSG00000125611	hsa-miR-6758-5p	MIMAT0027416	0.867642598469074
6722	DISP2	ENSG00000140323	hsa-miR-4695-5p	MIMAT0019788	0.867635545114883
6723	CD44	ENSG00000026508	hsa-miR-4685-5p	MIMAT0019771	0.867632838832181
6724	LUC7L3	ENSG00000108848	hsa-miR-3682-5p	MIMAT0019222	0.867626777653768
6725	HMCN1	ENSG00000143341	hsa-miR-765	MIMAT0003945	0.867617546460207
6726	FBXL19	ENSG00000099364	hsa-miR-765	MIMAT0003945	0.867571054853938
6727	FAM90A26	ENSG00000229924	hsa-miR-6758-5p	MIMAT0027416	0.867550066408735
6728	NLK	ENSG00000087095	hsa-miR-4465	MIMAT0018992	0.867543312379056
6729	NT5C1B	ENSG00000185013	hsa-miR-1252-3p	MIMAT0026744	0.867526166526202
6730	EFCAB2	ENSG00000203666	hsa-miR-4685-5p	MIMAT0019771	0.867520214844194
6731	ZMYND10	ENSG00000004838	hsa-miR-7157-3p	MIMAT0028225	0.867514638581905
6732	FICD	ENSG00000198855	hsa-miR-765	MIMAT0003945	0.867513403860736
6733	AGL	ENSG00000162688	hsa-miR-1252-3p	MIMAT0026744	0.867499155163622
6734	HSBP1	ENSG00000230989	hsa-miR-6127	MIMAT0024610	0.867497455509486
6735	DYNC2LI1	ENSG00000138036	hsa-miR-1252-3p	MIMAT0026744	0.867491463495541
6736	POLR1A	ENSG00000068654	hsa-miR-661	MIMAT0003324	0.867490559335553
6737	HCLS1	ENSG00000180353	hsa-miR-6758-5p	MIMAT0027416	0.867484435936521
6738	C5	ENSG00000106804	hsa-miR-765	MIMAT0003945	0.867483021068265
6739	ZBTB34	ENSG00000177125	hsa-miR-4292	MIMAT0016919	0.867476634286978
6740	SHISA7	ENSG00000187902	hsa-miR-4695-5p	MIMAT0019788	0.867474956462568
6741	SIRT1	ENSG00000096717	hsa-miR-1252-3p	MIMAT0026744	0.867462217846623
6742	AC005324.2	ENSG00000251537	hsa-miR-6783-5p	MIMAT0027466	0.867453749419369
6743	DYRK1A	ENSG00000157540	hsa-miR-1252-3p	MIMAT0026744	0.867423071004037
6744	ATP2A2	ENSG00000174437	hsa-miR-7157-3p	MIMAT0028225	0.867416619202984
6745	RNFT2	ENSG00000135119	hsa-miR-940	MIMAT0004983	0.867411109088872
6746	PRM2	ENSG00000122304	hsa-miR-657	MIMAT0003335	0.867399178989618
6747	MRPL43	ENSG00000055950	hsa-miR-5008-5p	MIMAT0021039	0.867382042010067
6748	ZNF318	ENSG00000171467	hsa-miR-940	MIMAT0004983	0.867347908795479
6749	SPAG5	ENSG00000076382	hsa-miR-6822-3p	MIMAT0027545	0.867336395422037
6750	BRWD1	ENSG00000185658	hsa-miR-130a-5p	MIMAT0004593	0.86731245644059
6751	CNIH1	ENSG00000100528	hsa-miR-1252-3p	MIMAT0026744	0.867306340050665
6752	LYNX1	ENSG00000180155	hsa-miR-4292	MIMAT0016919	0.867301759135583
6753	FRG2B	ENSG00000225899	hsa-miR-1252-3p	MIMAT0026744	0.867299139965786
6754	NEGR1	ENSG00000172260	hsa-miR-1252-3p	MIMAT0026744	0.86729558576337
6755	CALM2	ENSG00000143933	hsa-miR-765	MIMAT0003945	0.867295109145462
6756	DNAJA2	ENSG00000069345	hsa-miR-625-3p	MIMAT0004808	0.867259281846176
6757	PABPC1	ENSG00000070756	hsa-miR-7855-5p	MIMAT0030430	0.867250863032464
6758	PCYT2	ENSG00000185813	hsa-miR-661	MIMAT0003324	0.867241450127261
6759	SEC24A	ENSG00000113615	hsa-miR-1252-3p	MIMAT0026744	0.867229730159011
6760	DPAGT1	ENSG00000172269	hsa-miR-765	MIMAT0003945	0.867218006954274
6761	CPEB4	ENSG00000113742	hsa-miR-5008-5p	MIMAT0021039	0.867210562344231
6762	PPP4R3A	ENSG00000100796	hsa-miR-4465	MIMAT0018992	0.867205488970188
6763	SV2A	ENSG00000159164	hsa-miR-940	MIMAT0004983	0.867202265453663
6764	ATP2B2	ENSG00000157087	hsa-miR-130a-5p	MIMAT0004593	0.867161800094401
6765	CLCN3	ENSG00000109572	hsa-miR-765	MIMAT0003945	0.867159256718948
6766	PDS5A	ENSG00000121892	hsa-miR-6783-5p	MIMAT0027466	0.867157666325647
6767	DGKQ	ENSG00000145214	hsa-miR-4446-3p	MIMAT0018965	0.867149070584018
6768	SMIM31	ENSG00000248771	hsa-miR-6758-5p	MIMAT0027416	0.867146577174874
6769	DHRS1	ENSG00000157379	hsa-miR-1252-3p	MIMAT0026744	0.867137341012306
6770	AKIRIN2	ENSG00000135334	hsa-miR-5008-5p	MIMAT0021039	0.867111649972675
6771	POLH	ENSG00000170734	hsa-miR-4685-5p	MIMAT0019771	0.867087347245377
6772	PPP1R12A	ENSG00000058272	hsa-miR-1252-3p	MIMAT0026744	0.86706750679455
6773	MXD3	ENSG00000213347	hsa-miR-661	MIMAT0003324	0.867028077500767
6774	PRXL2C	ENSG00000158122	hsa-miR-1252-3p	MIMAT0026744	0.867017054368886
6775	LPP	ENSG00000145012	hsa-miR-7855-5p	MIMAT0030430	0.867014536883791
6776	C5orf24	ENSG00000181904	hsa-miR-4465	MIMAT0018992	0.867000840812594
6777	LHX5	ENSG00000089116	hsa-miR-6127	MIMAT0024610	0.866987478488155
6778	KRT6A	ENSG00000205420	hsa-miR-6758-5p	MIMAT0027416	0.866971663914228
6779	ABCC4	ENSG00000125257	hsa-miR-1252-3p	MIMAT0026744	0.866958180234944
6780	UBE2N	ENSG00000177889	hsa-miR-3682-5p	MIMAT0019222	0.866953984528301
6781	NMT2	ENSG00000152465	hsa-miR-3682-5p	MIMAT0019222	0.866937649811716
6782	DEPTOR	ENSG00000155792	hsa-miR-7855-5p	MIMAT0030430	0.866935471160383
6783	COPS2	ENSG00000166200	hsa-miR-21-5p	MIMAT0000076	0.866929973871706
6784	HIF1AN	ENSG00000166135	hsa-miR-4695-5p	MIMAT0019788	0.86691919336655
6785	LRBA	ENSG00000198589	hsa-miR-7855-5p	MIMAT0030430	0.866898577520263
6786	VPS39	ENSG00000166887	hsa-miR-4685-5p	MIMAT0019771	0.866871434120272
6787	PLPPR2	ENSG00000105520	hsa-miR-657	MIMAT0003335	0.866811028429091
6788	ERCC1	ENSG00000012061	hsa-miR-4685-5p	MIMAT0019771	0.866809187726675
6789	ZNF609	ENSG00000180357	hsa-miR-4685-5p	MIMAT0019771	0.866807234423819
6790	PPARGC1B	ENSG00000155846	hsa-miR-4458	MIMAT0018980	0.86680558857925
6791	ZNF445	ENSG00000185219	hsa-miR-661	MIMAT0003324	0.866796187530243
6792	GVQW3	ENSG00000179240	hsa-miR-765	MIMAT0003945	0.866768031595472
6793	TEAD1	ENSG00000187079	hsa-miR-130a-5p	MIMAT0004593	0.866756714894866
6794	IL12RB1	ENSG00000096996	hsa-miR-4695-5p	MIMAT0019788	0.866753346242267
6795	STX3	ENSG00000166900	hsa-miR-4458	MIMAT0018980	0.86670914290752
6796	NKX3-1	ENSG00000167034	hsa-miR-224-5p	MIMAT0000281	0.86670010022592
6797	DCAF5	ENSG00000139990	hsa-miR-1252-3p	MIMAT0026744	0.866663093530347
6798	XKR4	ENSG00000206579	hsa-miR-21-5p	MIMAT0000076	0.866643028806944
6799	ESRRG	ENSG00000196482	hsa-miR-6758-5p	MIMAT0027416	0.86664101745135
6800	UNC79	ENSG00000133958	hsa-miR-1911-5p	MIMAT0007885	0.866631790796912
6801	FOXC2	ENSG00000176692	hsa-miR-92a-1-5p	MIMAT0004507	0.866617231759764
6802	TERB2	ENSG00000167014	hsa-miR-765	MIMAT0003945	0.866585590151745
6803	BNIP3L	ENSG00000104765	hsa-miR-183-5p	MIMAT0000261	0.866571271380836
6804	AGO3	ENSG00000126070	hsa-miR-3682-5p	MIMAT0019222	0.866568805836518
6805	POU2F1	ENSG00000143190	hsa-miR-4695-5p	MIMAT0019788	0.866558681163284
6806	TMEM8B	ENSG00000137103	hsa-miR-4446-3p	MIMAT0018965	0.866556430684664
6807	FMOD	ENSG00000122176	hsa-miR-1252-3p	MIMAT0026744	0.866554355823886
6808	OR52E4	ENSG00000180974	hsa-miR-6127	MIMAT0024610	0.866543836501559
6809	HSD3B2	ENSG00000203859	hsa-miR-6783-5p	MIMAT0027466	0.866515253007413
6810	KCNJ13	ENSG00000115474	hsa-miR-1252-3p	MIMAT0026744	0.866497187888674
6811	TNIK	ENSG00000154310	hsa-miR-940	MIMAT0004983	0.866496797023406
6812	RP2	ENSG00000102218	hsa-miR-1252-3p	MIMAT0026744	0.866453323865917
6813	GRHL3	ENSG00000158055	hsa-miR-4465	MIMAT0018992	0.866439999843647
6814	RAB14	ENSG00000119396	hsa-miR-6783-5p	MIMAT0027466	0.866399806898085
6815	ST8SIA5	ENSG00000101638	hsa-miR-765	MIMAT0003945	0.866362807860169
6816	PRMT3	ENSG00000185238	hsa-miR-1252-3p	MIMAT0026744	0.86636273120432
6817	GLDN	ENSG00000186417	hsa-miR-7157-3p	MIMAT0028225	0.866223316953782
6818	SC5D	ENSG00000109929	hsa-miR-1252-3p	MIMAT0026744	0.866214444399362
6819	ALG1	ENSG00000033011	hsa-miR-7157-3p	MIMAT0028225	0.86621272806734
6820	GNAO1	ENSG00000087258	hsa-miR-661	MIMAT0003324	0.866200915727267
6821	ZNF431	ENSG00000196705	hsa-miR-4465	MIMAT0018992	0.86616389396773
6822	MECP2	ENSG00000169057	hsa-miR-940	MIMAT0004983	0.866136520994822
6823	RASSF9	ENSG00000198774	hsa-miR-940	MIMAT0004983	0.866135901068983
6824	SFT2D2	ENSG00000213064	hsa-miR-6822-3p	MIMAT0027545	0.866121078468831
6825	INTS7	ENSG00000143493	hsa-miR-7157-3p	MIMAT0028225	0.866111146569885
6826	RAET1E	ENSG00000164520	hsa-miR-4695-5p	MIMAT0019788	0.866086930702519
6827	HDAC9	ENSG00000048052	hsa-miR-224-5p	MIMAT0000281	0.866084852609923
6828	CHD6	ENSG00000124177	hsa-miR-6758-5p	MIMAT0027416	0.866065189420364
6829	LDOC1	ENSG00000182195	hsa-miR-7855-5p	MIMAT0030430	0.866050702081673
6830	TM7SF3	ENSG00000064115	hsa-miR-4465	MIMAT0018992	0.866034537983101
6831	SOAT1	ENSG00000057252	hsa-miR-625-3p	MIMAT0004808	0.866000789256319
6832	CNOT7	ENSG00000198791	hsa-miR-1911-5p	MIMAT0007885	0.865961983737565
6833	CCDC174	ENSG00000154781	hsa-miR-3682-5p	MIMAT0019222	0.865938683420004
6834	ERCC8	ENSG00000049167	hsa-miR-1252-3p	MIMAT0026744	0.865935582692448
6835	MSH5-SAPCD1	ENSG00000255152	hsa-miR-6783-5p	MIMAT0027466	0.865928557609622
6836	PRTG	ENSG00000166450	hsa-miR-765	MIMAT0003945	0.865889468941825
6837	LPGAT1	ENSG00000123684	hsa-miR-1252-3p	MIMAT0026744	0.865883651224921
6838	NUDCD2	ENSG00000170584	hsa-miR-7157-3p	MIMAT0028225	0.865872892738682
6839	HDAC8	ENSG00000147099	hsa-miR-7855-5p	MIMAT0030430	0.865862644186051
6840	PFKFB2	ENSG00000123836	hsa-miR-4695-5p	MIMAT0019788	0.865859305531867
6841	PCDHGA6	ENSG00000253731	hsa-miR-1252-3p	MIMAT0026744	0.865856339398631
6842	NLE1	ENSG00000073536	hsa-miR-661	MIMAT0003324	0.865839879286634
